,value,metric,type
89,1.8800981766192348,fde,ml
90,1.3885406942869674,fde,ml
91,1.234052946673289,fde,ml
92,1.8833651279342043,fde,ml
93,1.1316758601833858,fde,ml
94,3.0745389556263305,fde,ml
95,1.49500523717634,fde,ml
96,0.373526196533526,fde,ml
97,1.6643820109132454,fde,ml
98,0.8440043289926852,fde,ml
99,0.36555692368599907,fde,ml
100,1.5535784296830266,fde,ml
101,1.13898535357419,fde,ml
102,4.49797699446123,fde,ml
103,2.3618132302650165,fde,ml
104,4.02931010773343,fde,ml
105,2.965622926985076,fde,ml
106,1.6624390082415048,fde,ml
107,2.4851933965248576,fde,ml
108,1.8469993164218252,fde,ml
109,2.8144395190175473,fde,ml
110,0.9864769799279993,fde,ml
111,1.3273064671438863,fde,ml
112,1.3178890936317058,fde,ml
113,4.104718083081129,fde,ml
114,1.767049350843584,fde,ml
115,0.37295335421016007,fde,ml
116,2.4063877813002055,fde,ml
117,0.75056361713104,fde,ml
118,0.36701630173108624,fde,ml
119,1.5032035913366733,fde,ml
120,1.7476702444280119,fde,ml
121,5.316447718578612,fde,ml
122,2.5173682243905735,fde,ml
123,1.8058615001773424,fde,ml
124,1.051825567215782,fde,ml
125,0.4084978225328904,fde,ml
126,4.640184111826807,fde,ml
127,2.309416531183939,fde,ml
128,3.439091546629462,fde,ml
129,0.7534210733946097,fde,ml
130,1.1371458901812714,fde,ml
131,1.8663392794981348,fde,ml
132,4.239879979300917,fde,ml
133,1.8980872071655064,fde,ml
134,0.37433165848842936,fde,ml
135,1.2800905157786406,fde,ml
136,0.8402910378276416,fde,ml
137,0.36937331436998466,fde,ml
138,0.5701014619240015,fde,ml
139,3.0170199733645826,fde,ml
140,3.5481481901912852,fde,ml
141,2.5054331421701663,fde,ml
142,1.72017385245726,fde,ml
143,0.5168355651540765,fde,ml
144,1.0329854424278218,fde,ml
145,4.595030862979538,fde,ml
146,2.8857362723221307,fde,ml
147,3.429518169358569,fde,ml
148,0.21736305623173127,fde,ml
149,0.7920526809827135,fde,ml
150,2.910041210555451,fde,ml
151,4.335167822186274,fde,ml
152,2.032022861356381,fde,ml
153,0.37368071150933313,fde,ml
154,2.2935284519539447,fde,ml
155,0.7387171338273795,fde,ml
156,0.36937331436998466,fde,ml
157,0.8040895301630657,fde,ml
158,3.2584890845660905,fde,ml
159,3.570599279999935,fde,ml
160,2.550042232247121,fde,ml
161,1.3055178665683316,fde,ml
162,0.38003886588789043,fde,ml
163,1.6067704774170424,fde,ml
164,4.33394789842358,fde,ml
165,3.8484049053448874,fde,ml
166,4.116417878846486,fde,ml
167,0.6842716171456089,fde,ml
168,0.6506766542710425,fde,ml
169,0.974792437233995,fde,ml
170,3.2101787017156087,fde,ml
171,5.028244525018753,fde,ml
172,2.118113815723776,fde,ml
173,0.3737632137256795,fde,ml
174,2.390954085648709,fde,ml
175,0.93100384033323,fde,ml
176,0.36937331436998466,fde,ml
177,0.3409971973700241,fde,ml
178,3.757335732353815,fde,ml
179,4.16130762213635,fde,ml
180,2.5319625860740866,fde,ml
181,2.644766261174471,fde,ml
182,1.7376933555957788,fde,ml
183,1.61785408537951,fde,ml
184,5.867098395161888,fde,ml
185,3.564247110215567,fde,ml
186,4.006675023298615,fde,ml
187,1.0264754918664187,fde,ml
188,2.7373124823334893,fde,ml
189,3.047661841159548,fde,ml
190,2.4631058432856054,fde,ml
191,3.1563120620336367,fde,ml
192,1.3468113630382155,fde,ml
193,0.37180657960814817,fde,ml
194,1.138016574605213,fde,ml
195,2.189340797606159,fde,ml
196,0.36937331436998466,fde,ml
197,1.3825017556827155,fde,ml
198,2.1853390148621616,fde,ml
199,4.113894706364315,fde,ml
200,2.5337961614437536,fde,ml
201,3.1350704267740483,fde,ml
202,0.9959088949784743,fde,ml
203,2.5461953500511427,fde,ml
204,5.5588034171430705,fde,ml
205,2.2296693771535434,fde,ml
206,2.551363532723853,fde,ml
207,0.34650630443829955,fde,ml
208,4.00866877644127,fde,ml
209,2.9385165176267156,fde,ml
210,2.1660760251346516,fde,ml
211,4.087408495843154,fde,ml
212,1.337844816128607,fde,ml
