,value,metric,type
625,0.4195364401091819,ade,ml
626,1.1025825144144068,ade,ml
627,2.0681490055950023,ade,ml
628,1.933562903961431,ade,ml
629,5.542944264833724,ade,ml
630,0.20369017232251965,ade,ml
631,0.23233192112599368,ade,ml
632,1.9789102723282612,ade,ml
633,0.8889332848464191,ade,ml
634,0.4647185964868838,ade,ml
635,0.3540533059562026,ade,ml
636,2.8431462927846822,ade,ml
637,0.2344973839415251,ade,ml
638,0.4110751508366854,ade,ml
639,0.2489522062484175,ade,ml
640,0.1787243376985155,ade,ml
641,0.9274230140363957,ade,ml
642,0.35438861534091703,ade,ml
643,0.3999345477582697,ade,ml
644,1.173143604441193,ade,ml
645,0.30924194431056146,ade,ml
646,1.0417027126553595,ade,ml
647,1.5464783466589622,ade,ml
648,1.4797457240307006,ade,ml
649,5.661517484753033,ade,ml
650,0.42446774747328564,ade,ml
651,0.40361302360899093,ade,ml
652,1.8019914789205445,ade,ml
653,0.5302622017592399,ade,ml
654,0.2065350432345976,ade,ml
655,0.48027411030317735,ade,ml
656,3.6512553858957078,ade,ml
657,0.17749431431836293,ade,ml
658,0.8585480745141298,ade,ml
659,0.2807152421006971,ade,ml
660,0.1787243376985155,ade,ml
661,0.9612527474173317,ade,ml
662,0.46360116558724657,ade,ml
663,0.42687997773618697,ade,ml
664,1.229434985223643,ade,ml
665,0.7245493834859328,ade,ml
666,0.9061522474458806,ade,ml
667,0.7796722646639238,ade,ml
668,0.9269120851597662,ade,ml
669,5.775624535622078,ade,ml
670,0.8139792828800266,ade,ml
671,0.7069780230535252,ade,ml
672,1.4491069797858518,ade,ml
673,1.2782103502539772,ade,ml
674,0.41093982974032217,ade,ml
675,0.09555555914240454,ade,ml
676,5.226101680257172,ade,ml
677,0.17991596174091176,ade,ml
678,0.991169540857643,ade,ml
679,0.43338612078020394,ade,ml
680,0.1787243376985155,ade,ml
681,1.241743244821347,ade,ml
682,0.2806165131585027,ade,ml
683,0.42461625300603084,ade,ml
684,1.270257140186642,ade,ml
685,0.38667888701631203,ade,ml
686,1.1045844108650382,ade,ml
687,0.8108528822388154,ade,ml
688,1.122037400453068,ade,ml
689,6.1454300025831055,ade,ml
690,0.5232726683447497,ade,ml
691,0.5718192297763742,ade,ml
692,1.7050201482645593,ade,ml
693,1.6867205753536574,ade,ml
694,1.0083608434976183,ade,ml
695,0.8518274327358767,ade,ml
696,0.6718279167979886,ade,ml
697,0.17078646053226296,ade,ml
698,0.9789215066005231,ade,ml
699,0.18593077285954648,ade,ml
700,0.1787243376985155,ade,ml
701,0.5313477642224308,ade,ml
702,0.8448956122351369,ade,ml
703,1.0184096411823098,ade,ml
704,1.1038679512440022,ade,ml
705,1.496823613898803,ade,ml
706,0.7168449792608399,ade,ml
707,0.5999998030347226,ade,ml
708,0.31564301065505945,ade,ml
709,5.315337231011763,ade,ml
710,2.681704800444098,ade,ml
711,1.17990192076856,ade,ml
712,0.60387758109944,ade,ml
713,0.7774473573500006,ade,ml
714,0.527443706866764,ade,ml
715,1.0641836856121938,ade,ml
716,1.5611092202249173,ade,ml
717,0.17541140357510657,ade,ml
718,1.139831680636296,ade,ml
719,0.1857830822534062,ade,ml
720,0.1787243376985155,ade,ml
721,0.42798848434070075,ade,ml
722,0.3077295680394522,ade,ml
723,1.562759660415061,ade,ml
724,1.0095011340290883,ade,ml
725,2.071277730160519,ade,ml
726,0.9517843300000765,ade,ml
727,1.0844521665533362,ade,ml
728,0.5480998824877376,ade,ml
729,4.776576588242497,ade,ml
730,3.0234455654710497,ade,ml
731,1.6417637175528021,ade,ml
732,0.9366027468269215,ade,ml
733,0.563523810798911,ade,ml
734,0.737858698452832,ade,ml
735,0.23380441296576318,ade,ml
736,1.8166724672060068,ade,ml
737,0.16346831004758414,ade,ml
738,0.7989378768472113,ade,ml
739,0.21561197395244716,ade,ml
740,0.1787243376985155,ade,ml
741,0.5218042639710024,ade,ml
742,0.3060602331535071,ade,ml
743,1.4122107790941107,ade,ml
744,0.8517876553788334,ade,ml
745,2.0828575022934466,ade,ml
746,0.8378522824136508,ade,ml
747,1.2564397683931143,ade,ml
748,0.17070183740203473,ade,ml
749,4.730322008511616,ade,ml
750,0.20593745929779525,ade,ml
751,0.1992371475074879,ade,ml
752,1.6646647818296365,ade,ml
753,0.4931895597645399,ade,ml
754,1.2605496287727733,ade,ml
755,1.0873214594877465,ade,ml
756,3.214800754451206,ade,ml
757,0.17940659985520221,ade,ml
758,1.096140013707937,ade,ml
759,0.25213102600954,ade,ml
760,0.1787243376985155,ade,ml
761,0.9138218358963709,ade,ml
762,0.3475216770425267,ade,ml
763,0.6124963993667084,ade,ml
764,0.9786551940809928,ade,ml
765,1.4375430442477768,ade,ml
766,0.292033166684695,ade,ml
767,0.7830476326285726,ade,ml
768,1.7805362267202127,ade,ml
769,5.193651259577496,ade,ml
770,0.7845948596973797,ade,ml
771,0.6010537848990073,ade,ml
772,2.8773392799204323,ade,ml
773,0.7916710098678927,ade,ml
774,0.5048769181318856,ade,ml
775,2.896576673925267,ade,ml
776,3.36675077435288,ade,ml
777,1.9451979001864155,ade,ml
778,0.16612584523454124,ade,ml
779,0.19843218901208556,ade,ml
780,0.22327466692167094,ade,ml
781,0.1379381547798522,ade,ml
782,0.47185105582538384,ade,ml
783,1.1272668838534756,ade,ml
784,1.074953983504309,ade,ml
785,0.1770381420882924,ade,ml
786,1.1046716775018697,ade,ml
787,0.8626772520528663,ade,ml
788,1.4836562096459278,ade,ml
789,0.24097361733173164,ade,ml
790,0.20216810327584264,ade,ml
791,0.17565599940983065,ade,ml
792,0.2723106098497898,ade,ml
793,0.14652530491743224,ade,ml
794,0.4585807926181995,ade,ml
795,0.933928374589556,ade,ml
796,1.870480296755263,ade,ml
797,0.20322261566822064,ade,ml
798,1.3417462363811368,ade,ml
799,0.5544206149297551,ade,ml
800,1.1836963090219053,ade,ml
801,0.24642863085908953,ade,ml
802,0.19922436190850076,ade,ml
803,0.1505522419106243,ade,ml
804,0.26619667127831625,ade,ml
805,0.18001562573400376,ade,ml
806,0.4412522845599467,ade,ml
807,1.1063726450208904,ade,ml
808,0.46972131170315823,ade,ml
809,0.20068335760558167,ade,ml
810,1.689259904921297,ade,ml
811,1.613763159099855,ade,ml
812,0.8691888394383387,ade,ml
813,0.41371416885555545,ade,ml
814,0.1902753705881555,ade,ml
815,0.11304107633483966,ade,ml
816,0.25021119326651403,ade,ml
817,0.22622996533710812,ade,ml
818,0.39747043629307877,ade,ml
819,1.1475080591445892,ade,ml
820,0.7455114183587467,ade,ml
821,0.192677483891775,ade,ml
822,1.5325963177717206,ade,ml
823,1.6516779990376074,ade,ml
824,0.5197276146647967,ade,ml
825,0.3562044095110762,ade,ml
826,0.18365578331951196,ade,ml
827,0.11405362297148493,ade,ml
828,0.2531673751042401,ade,ml
829,0.2503844545692547,ade,ml
